,Correlation,Subject,R
904,0.573450979025266,CH048,[43.43  2.78 28.44]
905,0.573450979025266,CH048,[ 37.37 -25.94 -20.57]
906,0.573450979025266,CH048,[35.35 28.83  1.52]
907,0.573450979025266,CH048,[ 39.39 -42.63  49.99]
908,0.573450979025266,CH048,[12.12 40.31 -1.25]
909,0.573450979025266,CH048,[ 7.07 37.43 -6.18]
910,0.573450979025266,CH048,[ 51.52 -22.19 -12.01]
911,0.573450979025266,CH048,[ 34.34 -14.78  50.37]
912,0.573450979025266,CH048,[15.15 30.17 -5.41]
913,0.573450979025266,CH048,[32.32 20.75 -2.38]
914,0.573450979025266,CH048,[ 46.46 -25.02 -18.13]
915,0.573450979025266,CH048,[48.48  2.47 13.19]
916,0.573450979025266,CH048,[ 52.53 -42.68  29.31]
917,0.573450979025266,CH048,[ 46.46 -56.68  41.63]
918,0.573450979025266,CH048,[ 27.27 -27.13 -17.06]
919,0.573450979025266,CH048,[ 49.49 -53.18  33.11]
920,0.573450979025266,CH048,[ 35.35 -25.12  50.91]
921,0.573450979025266,CH048,[  2.02 -75.99  35.17]
922,0.573450979025266,CH048,[ 53.54 -41.55  27.19]
923,0.573450979025266,CH048,[ 13.13 -28.57  -7.61]
924,0.5337532441688517,CH058,[-51.52 -25.95  46.51]
925,0.5337532441688517,CH058,[-1.01 37.53 -8.56]
926,0.5337532441688517,CH058,[-6.06 25.69 45.97]
927,0.5337532441688517,CH058,[-46.46 -32.28  49.44]
928,0.5337532441688517,CH058,[-42.42  34.44  13.79]
929,0.5337532441688517,CH058,[ 2.02 17.91 35.77]
930,0.5337532441688517,CH058,[ -1.01  56.42 -15.81]
931,0.5337532441688517,CH058,[-50.51 -58.38  33.92]
932,0.5337532441688517,CH058,[-46.46 -17.87  50.21]
933,0.5337532441688517,CH058,[  2.02 -12.15  38.54]
934,0.5337532441688517,CH058,[ -1.01  41.96 -15.45]
935,0.5337532441688517,CH058,[ 53.54  20.23 -14.33]
936,0.5337532441688517,CH058,[-36.36  -2.47  52.11]
937,0.5337532441688517,CH058,[-34.34  50.04 -11.41]
938,0.5337532441688517,CH058,[55.56 24.09 -8.14]
939,0.5337532441688517,CH058,[ -1.01 -30.32  51.72]
940,0.5337532441688517,CH058,[  2.02 -31.92  41.85]
941,0.5337532441688517,CH058,[  2.02 -21.52  40.22]
942,0.5337532441688517,CH058,[-32.32  12.25  46.35]
943,0.5337532441688517,CH058,[28.28 33.67 30.07]
944,0.5337532441688517,CH058,[38.38 22.03 35.99]
945,0.5337532441688517,CH058,[53.54 17.55 21.6 ]
946,0.5337532441688517,CH058,[ 53.54  33.57 -12.36]
947,0.5337532441688517,CH058,[-1.01 19.77 40.22]
948,0.5337532441688517,CH058,[-1.01  8.03 48.31]
949,0.5337532441688517,CH058,[ 2.02 20.43 47.87]
950,0.5337532441688517,CH058,[ 2.02  8.03 48.31]
951,0.5337532441688517,CH058,[-18.18  62.08  -3.56]
952,0.5337532441688517,CH058,[-1.01 22.34 29.47]
953,0.5337532441688517,CH058,[-1.01 20.43 47.87]
954,0.5337532441688517,CH058,[-8.08 32.17 39.79]
955,0.5337532441688517,CH058,[-26.26  52.25   8.2 ]
956,0.5337532441688517,CH058,[-1.01 47.67 -4.4 ]
957,0.5337532441688517,CH058,[ -1.01 -21.98  49.99]
958,0.5337532441688517,CH058,[-36.36 -15.96  53.57]
959,0.5337532441688517,CH058,[-1.01 -2.37 49.93]
960,0.5337532441688517,CH058,[-26.26  21.83  40.33]
961,0.5337532441688517,CH058,[-14.14  21.57  45.76]
962,0.5337532441688517,CH058,[-14.14  46.33  24.21]
963,0.5337532441688517,CH058,[ 67.68 -19.87   5.48]
964,0.5337532441688517,CH058,[ -1.01 -21.52  40.22]
965,0.5337532441688517,CH058,[55.56 29.91  0.54]
966,0.5337532441688517,CH058,[-55.56 -44.02  35.77]
967,0.5337532441688517,CH058,[  2.02 -30.32  51.72]
968,0.5337532441688517,CH058,[ -1.01 -12.15  38.54]
969,0.5337532441688517,CH058,[ -1.01 -31.92  41.85]
970,0.5337532441688517,CH058,[  2.02 -51.53  41.9 ]
971,0.5337532441688517,CH058,[-1.01 -1.8  37.99]
972,0.5337532441688517,CH058,[-36.36  17.71  40.11]
973,0.5337532441688517,CH058,[-1.01 34.08 -0.41]
974,0.5337532441688517,CH058,[  2.02 -11.69  50.53]
975,0.5337532441688517,CH058,[ 2.02  7.46 38.48]
976,0.5337532441688517,CH058,[ 46.46  12.15 -18.37]
977,0.5337532441688517,CH058,[61.62 -3.96 18.29]
978,0.5337532441688517,CH058,[  2.02 -21.98  49.99]
979,0.5337532441688517,CH058,[-1.01  7.46 38.48]
980,0.5337532441688517,CH058,[-55.56 -52.    29.9 ]
981,0.5337532441688517,CH058,[-28.28   7.87  51.56]
982,0.5337532441688517,CH058,[-18.18  28.05  39.57]
983,0.5337532441688517,CH058,[-1.01 17.91 35.77]
984,0.5337532441688517,CH058,[-30.3   30.47  32.08]
985,0.5337532441688517,CH058,[ -1.01 -39.64  52.32]
986,0.5337532441688517,CH058,[-1.01 36.03 23.67]
987,0.5337532441688517,CH058,[51.52 55.13 12.7 ]
988,0.5337532441688517,CH058,[ -1.01  52.15 -12.48]
989,0.5337532441688517,CH058,[-16.16  49.93  13.52]
990,0.5337532441688517,CH058,[-28.28  55.91  -3.92]
991,0.5337532441688517,CH058,[ 46.46  19.61 -23.9 ]
992,0.5337532441688517,CH058,[-32.32  36.03  23.67]
993,0.5337532441688517,CH058,[ -1.01  46.28 -19.97]
994,0.5337532441688517,CH058,[-53.54 -36.04  41.63]
995,0.5337532441688517,CH058,[-42.42  -9.68  51.73]
996,0.5337532441688517,CH058,[-24.24  45.76  14.39]
997,0.5337532441688517,CH058,[ 50.51  25.64 -19.97]
998,0.5337532441688517,CH058,[57.58 34.8   6.19]
999,0.5337532441688517,CH058,[51.52 38.35 -3.74]
1000,0.5337532441688517,CH058,[  2.02 -39.64  52.32]
1001,0.5337532441688517,CH058,[ 65.66 -11.94  12.43]
1002,0.5337532441688517,CH058,[51.52 51.17  9.23]
1003,0.5337532441688517,CH058,[-10.1   39.79  31.48]
1004,0.5337532441688517,CH058,[-1.01 32.43 34.36]
1005,0.5337532441688517,CH058,[-1.01 39.48 16.23]
1006,0.5337532441688517,CH058,[-1.01 27.95 41.74]
1007,0.5337532441688517,CH058,[  2.02 -42.27  42.39]
1008,0.5337532441688517,CH058,[48.48 23.52 26.27]
1009,0.5337532441688517,CH058,[-20.2   35.62  32.35]
1010,0.5337532441688517,CH058,[ -1.01 -11.69  50.53]
1011,0.5337532441688517,CH058,[-40.4  -24.25  54.22]
1012,0.5337532441688517,CH058,[40.4  27.59 27.57]
1013,0.5337532441688517,CH058,[ -1.01 -42.27  42.39]
1014,0.5337532441688517,CH058,[ -1.01 -49.94  51.78]
1015,0.5337532441688517,CH058,[-36.36  47.67  -4.4 ]
1016,0.5337532441688517,CH058,[-1.01 30.48 10.31]
1017,0.5337532441688517,CH058,[-16.16  60.39 -12.  ]
1018,0.5337532441688517,CH058,[-50.51 -50.4   39.78]
1019,0.5337532441688517,CH058,[-26.26  56.27 -12.24]
1020,0.5337532441688517,CH058,[-42.42  42.47  -3.5 ]
1021,0.5337532441688517,CH058,[-40.4   29.81  24.43]
1022,0.5337532441688517,CH058,[-1.01 27.95 19.98]
1023,0.5337532441688517,CH058,[-22.22  42.21  23.99]
1024,0.5337532441688517,CH058,[-40.4   43.86 -11.77]
1025,0.5337532441688517,CH058,[-16.16  56.37   8.42]
1026,0.5337532441688517,CH058,[-44.44  37.79   8.52]
1027,0.5337532441688517,CH058,[-26.26  16.42  45.49]
1028,0.5337532441688517,CH058,[-34.34  39.59  14.06]
1029,0.5337532441688517,CH058,[-38.38  24.3   31.75]
1030,0.5337532441688517,CH058,[57.58 39.79  9.72]
1031,0.5337532441688517,CH058,[-30.3   -7.83  56.18]
1032,0.5337532441688517,CH058,[-1.01 42.06  5.48]
1033,0.5337532441688517,CH058,[ 2.02 -1.8  37.99]
1034,0.5337532441688517,CH058,[-48.48 -40.36  45.75]
1035,0.5337532441688517,CH058,[ 2.02 -2.37 49.93]
1036,0.5337532441688517,CH058,[-34.34  46.07   7.87]
1037,0.6943765845595248,CH061,[48.48  6.48 59.11]
1038,0.6943765845595248,CH061,[ 26.26 -98.74  -8.09]
1039,0.6943765845595248,CH061,[ 43.43 -43.66  28.17]
1040,0.6943765845595248,CH061,[59.6   3.04  1.25]
1041,0.6943765845595248,CH061,[ 58.59 -64.09   2.06]
1042,0.6943765845595248,CH061,[ 39.39 -38.46  49.12]
1043,0.6943765845595248,CH061,[ 54.55 -28.11  48.58]
1044,0.6943765845595248,CH061,[ 1.01 -0.57 55.47]
1045,0.6943765845595248,CH061,[ 40.4  -41.03  38.1 ]
1046,0.6943765845595248,CH061,[ 39.39 -65.43  30.28]
1047,0.6943765845595248,CH061,[ 68.69 -37.01  -3.33]
1048,0.6943765845595248,CH061,[ 62.63 -23.37  35.77]
1049,0.6943765845595248,CH061,[ 49.49 -61.72  17.42]
1050,0.6943765845595248,CH061,[  1.01 -21.21  55.47]
1051,0.6943765845595248,CH061,[ 33.33 -47.72  26.86]
1052,0.6943765845595248,CH061,[ 36.36 -63.89  41.25]
1053,0.6943765845595248,CH061,[ 66.67 -29.14  26.76]
1054,0.6943765845595248,CH061,[ 25.25 -81.91  29.41]
1055,0.6943765845595248,CH061,[  18.18 -100.54  -14.16]
1056,0.6943765845595248,CH061,[ 29.29 -60.75  62.09]
1057,0.6943765845595248,CH061,[ 58.59 -18.69  45.81]
1058,0.6943765845595248,CH061,[ 32.32 -86.23  11.77]
1059,0.6943765845595248,CH061,[ 35.35 -55.55  39.51]
1060,0.6943765845595248,CH061,[ 41.41 -71.25  22.36]
1061,0.6943765845595248,CH061,[ 51.52 -52.61  21.16]
1062,0.6943765845595248,CH061,[ 27.27 -83.45  18.45]
1063,0.6943765845595248,CH061,[30.3  20.64 65.3 ]
1064,0.6943765845595248,CH061,[66.67 -8.65  8.25]
1065,0.6943765845595248,CH061,[  1.01 -52.2   56.01]
1066,0.6943765845595248,CH061,[63.64 -5.3   2.98]
1067,0.6943765845595248,CH061,[58.59  6.54 36.26]
1068,0.6943765845595248,CH061,[  1.01 -41.91  56.55]
1069,0.6943765845595248,CH061,[ 69.7  -25.12   7.38]
1070,0.6943765845595248,CH061,[  1.01 -10.92  56.01]
1071,0.6943765845595248,CH061,[ 20.2  -78.77  50.26]
1072,0.6943765845595248,CH061,[39.39 19.82 60.9 ]
1073,0.6943765845595248,CH061,[  17.17 -102.08   -2.12]
1074,0.6943765845595248,CH061,[ 61.62 -53.13  10.26]
1075,0.6943765845595248,CH061,[63.64 -2.94 18.35]
1076,0.6943765845595248,CH061,[  1.01 -31.56  56.01]
1077,0.6943765845595248,CH061,[ 36.36 -57.09  28.55]
1078,0.6943765845595248,CH061,[ 32.32 -52.98  50.53]
1079,0.6943765845595248,CH061,[ 41.41 -61.93  21.76]
1080,0.6943765845595248,CH061,[  13.13 -102.91   -7.14]
1081,0.6943765845595248,CH061,[ 20.2  -99.15   1.3 ]
1082,0.6943765845595248,CH061,[54.55  2.78 50.21]
1083,0.6943765845595248,CH061,[ 23.23 -81.39  40.32]
1084,0.6943765845595248,CH061,[ 61.62 -37.53  29.58]
1085,0.6943765845595248,CH061,[ 14.14 -69.4   70.34]
1086,0.6943765845595248,CH061,[ 65.66 -11.43  23.34]
1087,0.6943765845595248,CH061,[61.62  1.8  27.3 ]
1088,0.6943765845595248,CH061,[64.65 -7.88 -8.8 ]
1089,0.6943765845595248,CH061,[ 48.48 -71.92  14.7 ]
1090,0.6943765845595248,CH061,[ 63.64 -55.75   0.32]
1091,0.6943765845595248,CH061,[ 68.69 -17.25  -6.96]
1092,0.6943765845595248,CH061,[59.6   1.44 -9.45]
1093,0.6943765845595248,CH061,[ 69.7  -26.67  -3.93]
1094,0.6943765845595248,CH061,[ 65.66 -43.81   9.66]
1095,0.6943765845595248,CH061,[62.63 -6.69 32.29]
1096,0.6943765845595248,CH061,[ 45.45 -30.74  60.41]
1097,0.6943765845595248,CH061,[ 25.25 -68.93  60.57]
1098,0.6943765845595248,CH061,[ 28.28 -71.61  51.72]
1099,0.6943765845595248,CH061,[ 31.31 -51.43  61.49]
1100,0.6943765845595248,CH061,[ 33.33 -73.15  40.76]
1101,0.6943765845595248,CH061,[ 36.36 -74.7   29.79]
1102,0.6943765845595248,CH061,[ 17.17 -75.11  60.24]
1103,0.6943765845595248,CH061,[ 30.3  -41.03  59.87]
1104,0.6943765845595248,CH061,[ 66.67 -46.43  -0.27]
1105,0.6943765845595248,CH061,[ 37.37 -80.36  18.61]
1106,0.6943765845595248,CH061,[ 33.33 -62.34  52.21]
1107,0.6943765845595248,CH061,[ 50.51 -23.43  58.62]
1108,0.6943765845595248,CH061,[ 54.55 -13.95  54.76]
1109,0.6943765845595248,CH061,[ 25.25 -92.15   6.02]
1110,0.6943765845595248,CH061,[ 33.33 -92.82  -1.63]
1111,0.6943765845595248,CH061,[ 67.68 -14.67   4.67]
1112,0.6943765845595248,CH061,[ 44.44 -79.95   9.93]
1113,0.6943765845595248,CH061,[ 68.69 -16.17  14.38]
1114,0.6943765845595248,CH061,[ 50.51 -39.08  40.38]
1115,0.6943765845595248,CH061,[ 53.54 -42.73  30.39]
1116,0.6943765845595248,CH061,[ 31.31 -43.61  48.85]
1117,0.6943765845595248,CH061,[  1.01 -61.47  55.52]
1118,0.6943765845595248,CH061,[ 58.59 -32.85  39.62]
1119,0.6943765845595248,CH061,[ 55.56 -61.47  11.99]
1120,0.6943765845595248,CH061,[53.54 11.22 46.3 ]
1121,0.6943765845595248,CH061,[ 47.47 -35.42  50.37]
1122,0.6943765845595248,CH061,[58.59 -2.01 42.34]
1123,0.6943765845595248,CH061,[ 32.32 -45.1   36.8 ]
1124,0.6943765845595248,CH061,[ 68.69 -34.44   7.98]
1125,0.6943765845595248,CH061,[ 37.37 -35.88  60.14]
1126,0.6943765845595248,CH061,[ 39.39 -86.95   5.21]
1127,0.6943765845595248,CH061,[ 1.01 10.81 54.98]
1128,0.5274514898856415,CH065,[16.16 53.95 37.67]
1129,0.5274514898856415,CH065,[38.38 11.79 56.12]
1130,0.5274514898856415,CH065,[ 63.64 -29.65  37.61]
1131,0.5274514898856415,CH065,[46.46 -3.71 56.39]
1132,0.5274514898856415,CH065,[32.32 28.31 55.91]
1133,0.5274514898856415,CH065,[ 53.54 -43.86  54.27]
1134,0.5274514898856415,CH065,[ 22.22  -0.26 -41.73]
1135,0.5274514898856415,CH065,[ 48.48 -54.26  55.9 ]
1136,0.5274514898856415,CH065,[ 44.44 -14.21  60.19]
1137,0.5274514898856415,CH065,[30.3  17.71 61.88]
1138,0.5274514898856415,CH065,[ 14.14 -33.83  82.01]
1139,0.5274514898856415,CH065,[ 32.32 -43.66  71.7 ]
1140,0.5274514898856415,CH065,[ 14.14  42.42 -26.15]
1141,0.5274514898856415,CH065,[ 22.22 -37.79  78.54]
1142,0.5274514898856415,CH065,[ 18.18 -40.51 -17.84]
1143,0.5274514898856415,CH065,[ 48.48  40.1  -20.33]
1144,0.5274514898856415,CH065,[ 18.18 -31.97 -24.49]
1145,0.5274514898856415,CH065,[ 4.04 77.84 -9.8 ]
1146,0.5274514898856415,CH065,[53.54  1.85 26.22]
1147,0.5274514898856415,CH065,[ 44.44 -38.05  62.2 ]
1148,0.5274514898856415,CH065,[  2.02 -24.3   33.54]
1149,0.5274514898856415,CH065,[ 1.01 37.78 52.05]
1150,0.5274514898856415,CH065,[44.44 42.06  5.48]
1151,0.5274514898856415,CH065,[  2.02 -45.61  25.89]
1152,0.5274514898856415,CH065,[ 46.46  50.24 -16.17]
1153,0.5274514898856415,CH065,[26.26 42.37 42.5 ]
1154,0.5274514898856415,CH065,[ 63.64 -20.03  30.5 ]
1155,0.5274514898856415,CH065,[ 63.64 -40.26  43.58]
1156,0.5274514898856415,CH065,[  1.01 -17.87  50.21]
1157,0.5274514898856415,CH065,[26.26 59.77 23.83]
1158,0.5274514898856415,CH065,[ 0.   66.51 33.98]
1159,0.5274514898856415,CH065,[  1.01 -55.75  22.09]
1160,0.5274514898856415,CH065,[ 2.02 34.33 37.72]
1161,0.5274514898856415,CH065,[14.14 19.56 66.33]
1162,0.5274514898856415,CH065,[ 38.38 -34.19  67.84]
1163,0.5274514898856415,CH065,[ 16.16 -49.99 -13.62]
1164,0.5274514898856415,CH065,[ 14.14  51.79 -28.  ]
1165,0.5274514898856415,CH065,[ 1.01 60.33 11.89]
1166,0.5274514898856415,CH065,[ 20.2   -9.73 -37.51]
1167,0.5274514898856415,CH065,[  1.01  73.87 -13.61]
1168,0.5274514898856415,CH065,[14.14 70.17 22.2 ]
1169,0.5274514898856415,CH065,[ 59.6  -14.37  41.68]
1170,0.5274514898856415,CH065,[  1.01  60.49 -14.38]
1171,0.5274514898856415,CH065,[22.22 -4.43 71.59]
1172,0.5274514898856415,CH065,[ 1.01 44.37 43.7 ]
1173,0.5274514898856415,CH065,[59.6  -3.96 18.29]
1174,0.5274514898856415,CH065,[16.16 61.52 30.45]
1175,0.5274514898856415,CH065,[ 20.2  -20.28 -32.16]
1176,0.5274514898856415,CH065,[ 16.16 -50.15  77.88]
1177,0.5274514898856415,CH065,[  2.02 -34.44  29.74]
1178,0.5274514898856415,CH065,[ 1.01 43.6  16.45]
1179,0.5274514898856415,CH065,[  6.06 -44.12  81.47]
1180,0.5274514898856415,CH065,[ 1.01 -5.67 54.11]
1181,0.5274514898856415,CH065,[10.1  32.17 61.55]
1182,0.5274514898856415,CH065,[ 20.2  -11.84  75.55]
1183,0.5274514898856415,CH065,[ 16.16  76.04 -15.87]
1184,0.5274514898856415,CH065,[26.26 50.09 32.03]
1185,0.5274514898856415,CH065,[ 50.51 -27.54  58.4 ]
1186,0.5274514898856415,CH065,[ 8.08 78.45 -0.23]
1187,0.5274514898856415,CH065,[  2.02 -50.25  36.53]
1188,0.5274514898856415,CH065,[ 30.3   20.39 -41.73]
1189,0.5274514898856415,CH065,[26.26  8.23 65.73]
1190,0.5274514898856415,CH065,[48.48 31.92  1.68]
1191,0.5274514898856415,CH065,[ 40.4  -49.48  63.77]
1192,0.5274514898856415,CH065,[ 26.26  10.25 -45.89]
1193,0.5274514898856415,CH065,[ 36.36  42.21 -21.4 ]
1194,0.5274514898856415,CH065,[ 1.01 50.3   5.92]
1195,0.5274514898856415,CH065,[ 4.04 48.28 48.26]
1196,0.5274514898856415,CH065,[ 26.26 -54.01  72.24]
1197,0.5274514898856415,CH065,[16.16 46.33 45.98]
1198,0.5274514898856415,CH065,[ 2.02  8.13 46.14]
1199,0.5274514898856415,CH065,[ 30.3  -17.87  71.97]
1200,0.5274514898856415,CH065,[ 57.58 -34.44  51.51]
1201,0.5274514898856415,CH065,[ 2.02 53.64 22.42]
1202,0.5274514898856415,CH065,[ 38.38  51.53 -22.05]
1203,0.5274514898856415,CH065,[ 63.64 -12.51  24.37]
1204,0.5274514898856415,CH065,[22.22 71.86  8.15]
1205,0.5274514898856415,CH065,[ 2.02 48.03 31.92]
1206,0.5274514898856415,CH065,[18.18 75.52 -3.98]
1207,0.5274514898856415,CH065,[ 2.02 37.99 25.95]
1208,0.5274514898856415,CH065,[ 1.01  4.48 57.91]
1209,0.5274514898856415,CH065,[ 18.18 -22.4   80.44]
1210,0.5274514898856415,CH065,[5.152e+01 5.000e-02 4.244e+01]
1211,0.5274514898856415,CH065,[16.16 37.68 54.23]
1212,0.5274514898856415,CH065,[48.48 45.66 -5.7 ]
1213,0.5274514898856415,CH065,[ 48.48 -70.43  48.52]
1214,0.5274514898856415,CH065,[ 1.01 53.85 -4.04]
1215,0.5274514898856415,CH065,[38.38 22.39 50.15]
1216,0.5274514898856415,CH065,[51.52 -7.52 49.66]
1217,0.5274514898856415,CH065,[26.26 66.3  16.56]
1218,0.5274514898856415,CH065,[ 0.   57.86 42.23]
1219,0.5274514898856415,CH065,[ 26.26  40.26 -23.89]
1220,0.5274514898856415,CH065,[42.42 38.45 16.18]
1221,0.5274514898856415,CH065,[  1.01 -60.34  31.64]
1222,0.5274514898856415,CH065,[  1.01 -12.15  38.54]
1223,0.5274514898856415,CH065,[  1.01  63.99 -23.71]
1224,0.5274514898856415,CH065,[  6.06  52.05 -33.94]
1225,0.5274514898856415,CH065,[  1.01 -28.01  46.41]
1226,0.5274514898856415,CH065,[  2.02 -71.61  29.96]
1227,0.5274514898856415,CH065,[ 1.01 69.5  -7.9 ]
1228,0.5274514898856415,CH065,[12.12 75.88 10.53]
1229,0.5274514898856415,CH065,[ 1.01 -2.01 42.34]
1230,0.5274514898856415,CH065,[ 51.52 -18.02  53.46]
1231,0.5274514898856415,CH065,[ 26.26 -28.27  73.6 ]
1232,0.5274514898856415,CH065,[ 1.01 65.95  2.62]
1233,0.5274514898856415,CH065,[46.46 28.31 12.38]
1234,0.5274514898856415,CH065,[ 26.26  51.53 -22.05]
1235,0.5274514898856415,CH065,[57.58 -5.66 32.35]
1236,0.5274514898856415,CH065,[50.51 35.52 -9.87]
1237,0.5274514898856415,CH065,[38.38  2.21 62.15]
1238,0.5274514898856415,CH065,[ 1.01 27.64 48.25]
1239,0.5274514898856415,CH065,[34.34 -8.4  68.12]
1240,0.5274514898856415,CH065,[46.46  5.87 50.37]
1241,0.5274514898856415,CH065,[ 42.42 -65.69  57.48]
1242,0.5274514898856415,CH065,[  6.06  39.64 -33.47]
1243,0.5274514898856415,CH065,[ 6.06 39.74 54.33]
1244,0.5274514898856415,CH065,[  1.01 -38.1   41.52]
1245,0.5274514898856415,CH065,[ 55.56 -60.08  47.98]
1246,0.421169747680223,CH066,[-64.65 -18.43  18.62]
1247,0.421169747680223,CH066,[-48.48  41.6   -7.13]
1248,0.421169747680223,CH066,[-26.26  -4.89  59.6 ]
1249,0.421169747680223,CH066,[-11.11  40.31  42.39]
1250,0.421169747680223,CH066,[-32.32  18.43 -44.23]
1251,0.421169747680223,CH066,[-51.52  12.97  31.16]
1252,0.421169747680223,CH066,[-38.38 -10.87  54.93]
1253,0.421169747680223,CH066,[-29.29  64.92   2.56]
1254,0.421169747680223,CH066,[-43.43  21.31 -15.45]
1255,0.421169747680223,CH066,[-34.34  10.2  -44.7 ]
1256,0.421169747680223,CH066,[-36.36  32.74  27.85]
1257,0.421169747680223,CH066,[-36.36  40.31  20.63]
1258,0.421169747680223,CH066,[-19.19  45.92  32.89]
1259,0.421169747680223,CH066,[-23.23   3.45  57.86]
1260,0.421169747680223,CH066,[ -1.01 -35.83  15.52]
1261,0.421169747680223,CH066,[-34.34  43.09 -17.77]
1262,0.421169747680223,CH066,[ -1.01 -28.01  24.64]
1263,0.421169747680223,CH066,[-55.56   4.63  11.13]
1264,0.421169747680223,CH066,[-45.45  21.31  29.42]
1265,0.421169747680223,CH066,[-36.36  47.88  13.41]
1266,0.421169747680223,CH066,[-65.66 -32.84  17.86]
1267,0.421169747680223,CH066,[-1.01 46.85 -9.21]
1268,0.421169747680223,CH066,[-50.51  23.27   9.93]
1269,0.421169747680223,CH066,[-49.49   2.31  38.21]
1270,0.421169747680223,CH066,[-49.49  22.75  20.79]
1271,0.421169747680223,CH066,[ -1.01 -43.81   9.66]
1272,0.421169747680223,CH066,[-60.61 -44.07  36.85]
1273,0.421169747680223,CH066,[-64.65 -22.09   8.63]
1274,0.421169747680223,CH066,[-15.15  71.04   3.75]
1275,0.421169747680223,CH066,[-34.34  24.56 -18.84]
1276,0.421169747680223,CH066,[-36.36 -32.74  59.21]
1277,0.421169747680223,CH066,[ -1.01  48.7  -28.17]
1278,0.421169747680223,CH066,[-34.34  58.89  -1.36]
1279,0.421169747680223,CH066,[-52.53  12.97   9.39]
1280,0.421169747680223,CH066,[-48.48  27.13  -6.78]
1281,0.421169747680223,CH066,[-1.01 33.61 31.16]
1282,0.421169747680223,CH066,[-37.37  53.33   7.17]
1283,0.421169747680223,CH066,[-30.3   52.82  18.02]
1284,0.421169747680223,CH066,[-10.1   47.87  35.17]
1285,0.421169747680223,CH066,[-57.58  -5.51  29.09]
1286,0.421169747680223,CH066,[-19.19  54.52  25.73]
1287,0.421169747680223,CH066,[-1.01 27.64 48.25]
1288,0.421169747680223,CH066,[-37.37 -40.93  57.69]
1289,0.421169747680223,CH066,[-24.24  68.26  -3.21]
1290,0.421169747680223,CH066,[ -1.01  47.21 -17.53]
1291,0.421169747680223,CH066,[-4.04 67.9   4.67]
1292,0.421169747680223,CH066,[-8.08 62.86 23.99]
1293,0.421169747680223,CH066,[-37.37   0.98 -46.43]
1294,0.421169747680223,CH066,[-11.11  23.27  53.46]
1295,0.421169747680223,CH066,[-47.47  28.47   9.12]
1296,0.421169747680223,CH066,[-33.33 -22.45  59.76]
1297,0.421169747680223,CH066,[-62.63 -33.26  26.54]
1298,0.421169747680223,CH066,[-40.4  -25.33 -34.84]
1299,0.421169747680223,CH066,[ -6.06  52.87 -29.13]
1300,0.421169747680223,CH066,[-40.4   18.84  38.  ]
1301,0.421169747680223,CH066,[-27.27  36.65  32.41]
1302,0.421169747680223,CH066,[-37.37 -51.12  54.98]
1303,0.421169747680223,CH066,[-1.01 39.84  8.63]
1304,0.421169747680223,CH066,[-41.41 -21.16  54.38]
1305,0.421169747680223,CH066,[-1.01 36.24 19.32]
1306,0.421169747680223,CH066,[-61.62 -23.99  27.03]
1307,0.421169747680223,CH066,[-41.41 -34.7  -33.  ]
1308,0.421169747680223,CH066,[-19.19  21.41  49.01]
1309,0.421169747680223,CH066,[-18.18  11.94  52.87]
1310,0.421169747680223,CH066,[-20.2   28.88  43.97]
1311,0.421169747680223,CH066,[-40.4   -9.32 -47.02]
1312,0.421169747680223,CH066,[-50.51  15.44   0.82]
1313,0.421169747680223,CH066,[-43.43  -0.16  46.79]
1314,0.421169747680223,CH066,[-19.19  -7.21  64.92]
1315,0.421169747680223,CH066,[-63.64 -12.82   9.12]
1316,0.421169747680223,CH066,[-41.41  34.44  13.79]
1317,0.421169747680223,CH066,[-16.16  33.   -23.12]
1318,0.421169747680223,CH066,[-18.18  61.93  21.77]
1319,0.421169747680223,CH066,[-52.53  -6.95  37.72]
1320,0.421169747680223,CH066,[-33.33  25.48 -40.24]
1321,0.421169747680223,CH066,[-31.31  53.23 -13.61]
1322,0.421169747680223,CH066,[-16.16  67.54  12.27]
1323,0.421169747680223,CH066,[-21.21  41.08 -19.08]
1324,0.421169747680223,CH066,[-14.14  51.48 -20.86]
1325,0.421169747680223,CH066,[-48.48 -18.79  47.98]
1326,0.421169747680223,CH066,[-23.23 -16.58  66.6 ]
1327,0.421169747680223,CH066,[-61.62  -3.55   9.61]
1328,0.421169747680223,CH066,[-30.3  -13.18  60.25]
1329,0.421169747680223,CH066,[-43.43  47.46   0.36]
1330,0.421169747680223,CH066,[-59.6  -14.88  30.77]
1331,0.421169747680223,CH066,[-39.39  53.02  -8.85]
1332,0.421169747680223,CH066,[-27.27 -34.03  64.59]
1333,0.421169747680223,CH066,[-45.45 -48.75  48.58]
1334,0.421169747680223,CH066,[-63.64 -42.52  26.05]
1335,0.421169747680223,CH066,[-43.43 -30.38  52.81]
1336,0.421169747680223,CH066,[-51.52 -27.03  47.55]
1337,0.421169747680223,CH066,[-28.28  44.22  25.19]
1338,0.421169747680223,CH066,[-1.01  0.67 51.18]
1339,0.421169747680223,CH066,[-13.13  41.29 -23.84]
1340,0.421169747680223,CH066,[-43.43  40.98   6.52]
1341,0.421169747680223,CH066,[-35.35  -2.53  53.19]
1342,0.421169747680223,CH066,[-25.25  13.23  47.49]
1343,0.421169747680223,CH066,[-53.54   3.76  29.58]
1344,0.421169747680223,CH066,[-20.2   38.5   36.86]
1345,0.421169747680223,CH066,[-40.4   25.84  20.95]
